Epoch	Stage	Loss	Sensitivity	Specificity	AUC - promoter active	AUC - nonpromoter active	AUC - promoter inactive	AUC - nonpromoter inactive
152	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.67, 0.46, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
152	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.64, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
153	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.67, 0.46, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
153	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.64, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
154	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.67, 0.46, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
154	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.64, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
155	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.67, 0.46, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
155	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.65, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
156	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.67, 0.46, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
156	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.65, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
157	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.67, 0.46, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
157	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.65, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
158	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.67, 0.46, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
158	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.65, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
159	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.46, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
159	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.65, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
160	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.46, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
160	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.65, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
161	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.46, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
161	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.65, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
162	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
162	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.65, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
163	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
163	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.65, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
164	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
164	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.65, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
165	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
165	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.65, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
166	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
166	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.65, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
167	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
167	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.65, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
168	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
168	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.65, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
169	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
169	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.66, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
170	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
170	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.66, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
171	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
171	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.66, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
172	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
172	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.66, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
173	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.68, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
173	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.66, 0.53, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
174	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.69, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
174	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.66, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
175	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.69, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
175	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.66, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
176	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.69, 0.47, 0.37, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
176	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.66, 0.52, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
177	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.69, 0.47, 0.37, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
177	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.66, 0.53, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
178	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.69, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
178	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.66, 0.53, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
179	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.69, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
179	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.66, 0.53, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
180	train	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.69, 0.47, 0.38, 0.35	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
180	valid	1.54, 1.04, 1.54, 1.54	0.00, 1.00, 0.00, 0.00	1.00, 0.00, 1.00, 1.00	0.50, 0.50, 0.50, 0.50	0.67, 0.53, 0.45, 0.43	0.50, 0.50, 0.50, 0.50	0.50, 0.50, 0.50, 0.50
